Day,Conversion action,Campaign,Device,Conversions
"May 10, 2018",Iprospect Lead Conversion Code,Search_Top_Performing_Brand_Exact_Desktop,Desktop,6.00
"May 11, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Mobile,Mobile,5.00
"May 14, 2018",PAN Detail Submission,Search_Mumbai_Brand_Exact_Mobile,Mobile,2.00
"May 22, 2018",default,Search_India_Generic_BMM_Mobile,Mobile,0.00
"May 30, 2018",default,Search_India_Generic_BMM_Desktop_Lumpsum,Desktop,0.00
"May 30, 2018",Answers Submission and Proceed,Display_India_KCT_Generic,Desktop,0.00
"May 27, 2018",default,Search_India_Generic_BMM_Mobile_Lumpsum,Tablet,0.00
"May 28, 2018",Convonix Leads Campaign Dec-2016,Search_India_Competition_Exact_Desktop,Desktop,0.00
"May 28, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,0.00
"May 23, 2018",PAN Detail Submission,Search_India_Generic_BMM_Mobile,Mobile,16.00
"May 26, 2018",default,Search_Mumbai_Brand_Exact_Desktop,Desktop,0.00
"May 26, 2018",Iprospect Lead Conversion Code,RLSA_India_Generic_BMM_Mobile,Mobile,2.00
"May 22, 2018",Convonix Leads Campaign Dec-2016,Display_India_KCT_Large_Cap_Fund,Desktop,0.00
"May 23, 2018",default,Search_Bengaluru_Brand_Exact_Desktop,Desktop,0.00
"May 20, 2018",default,Display_India_KCT_Large_Cap_Fund,Desktop,0.00
"May 15, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Mobile,Mobile,9.00
"May 28, 2018",PAN Detail Submission,Search_India_Generic_BMM_Desktop,Desktop,6.00
"May 23, 2018",default,Search_Mumbai_Brand_Exact_Mobile,Tablet,0.00
"May 24, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Product_BMM_Mobile,Mobile,0.00
"May 9, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 9, 2018",Iprospect Lead Conversion Code,Search_India_Brand_BMM_Mobile,Mobile,23.00
"May 20, 2018",Iprospect Lead Conversion Code,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 29, 2018",default,Search_India_Generic_Exact_Desktop,Desktop,0.00
"May 30, 2018",default,Display_India_In-Market_Audience,Desktop,0.00
"May 9, 2018",default,Search_Mumbai_Brand_Exact_Mobile,Tablet,0.00
"May 16, 2018",default,RLSA_India_Brand_BMM_Mobile,Mobile,0.00
"May 16, 2018",Answers Submission and Proceed,Search_Bengaluru_Brand_Exact_Desktop,Desktop,5.00
"May 29, 2018",PAN Detail Submission,Display_India_Affinity,Mobile,0.00
"May 26, 2018",PAN Detail Submission,Search_Mumbai_Brand_Exact_Mobile,Mobile,2.00
"May 17, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Mobile,Mobile,28.00
"May 24, 2018",Answers Submission and Proceed,Search_Top_Performing_Brand_BMM_Mobile,Mobile,0.00
"May 10, 2018",Answers Submission and Proceed,Search_Mumbai_Brand_Exact_Mobile,Mobile,0.00
"May 20, 2018",Iprospect Lead Conversion Code,Search_Bengaluru_Brand_Exact_Mobile,Mobile,0.00
"May 26, 2018",default,RLSA_India_Brand_BMM_Desktop,Desktop,0.00
"May 23, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Mobile,Mobile,11.00
"May 28, 2018",default,Search_Top_Performing_Brand_Exact_Desktop,Desktop,0.00
"May 20, 2018",PAN Detail Submission,Search_India_Brand_Product_BMM_Desktop,Desktop,4.00
"May 16, 2018",Iprospect Lead Conversion Code,Search_Top_Performing_Brand_Exact_Mobile,Mobile,16.00
"May 14, 2018",PAN Detail Submission,Search_India_Brand_Exact_Mobile,Tablet,1.00
"May 22, 2018",Answers Submission and Proceed,Search_India_Competition_Exact_Desktop,Desktop,3.00
"May 31, 2018",Iprospect Lead Conversion Code,Search_Bengaluru_Brand_Exact_Desktop,Desktop,3.00
"May 31, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Product_BMM_Desktop,Desktop,0.00
"May 21, 2018",Answers Submission and Proceed,Search_India_Brand_Exact_Mobile,Mobile,19.00
"May 19, 2018",PAN Detail Submission,Search_India_Brand_Product_BMM_Desktop,Desktop,3.00
"May 10, 2018",Iprospect Lead Conversion Code,Search_India_Brand_BMM_Desktop,Desktop,16.00
"May 16, 2018",Answers Submission and Proceed,Display_India_KCT_Generic,Mobile,1.00
"May 21, 2018",Convonix Leads Campaign Dec-2016,Search_Top_Performing_Brand_Exact_Desktop,Desktop,0.00
"May 19, 2018",Iprospect Lead Conversion Code,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,3.00
"May 17, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Large_Cap_Fund,Mobile,9.00
"May 20, 2018",default,Search_India_Generic_Exact_Desktop_Lumpsum,Desktop,0.00
"May 15, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Generic,Mobile,10.00
"May 22, 2018",Answers Submission and Proceed,Search_Mumbai_Brand_Exact_Desktop,Desktop,2.00
"May 22, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Generic,Mobile,9.00
"May 15, 2018",default,Search_India_Generic_BMM_Mobile_Lumpsum,Mobile,0.00
"May 29, 2018",PAN Detail Submission,Search_India_Generic_BMM_Desktop,Desktop,7.00
"May 28, 2018",default,Search_Bengaluru_Brand_Exact_Desktop,Desktop,0.00
"May 31, 2018",Answers Submission and Proceed,Search_Top_Performing_Brand_Exact_Mobile,Mobile,2.00
"May 21, 2018",Answers Submission and Proceed,Search_India_Generic_BMM_Mobile,Mobile,4.00
"May 22, 2018",Iprospect Lead Conversion Code,Search_India_Generic_Exact_Mobile,Mobile,52.00
"May 28, 2018",Convonix Leads Campaign Dec-2016,Search_Mumbai_Brand_Exact_Desktop,Desktop,0.00
"May 17, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Product_BMM_Desktop,Desktop,7.00
"May 24, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Desktop,Desktop,5.00
"May 24, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Mobile,Mobile,33.00
"May 28, 2018",default,Search_India_Brand_Exact_Mobile,Tablet,0.00
"May 16, 2018",PAN Detail Submission,Search_India_Brand_Exact_Desktop,Desktop,18.00
"May 22, 2018",PAN Detail Submission,Search_India_Generic_Exact_Desktop,Desktop,6.00
"May 13, 2018",default,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 28, 2018",default,Display_India_Affinity,Desktop,0.00
"May 15, 2018",default,Search_India_Brand_BMM_Mobile,Tablet,0.00
"May 31, 2018",default,Display_India_KCT_Large_Cap_Fund,Desktop,0.00
"May 8, 2018",Iprospect Lead Conversion Code,RLSA_India_Brand_BMM_Desktop,Desktop,1.00
"May 12, 2018",default,Search_India_Generic_BMM_Desktop_Lumpsum,Mobile,0.00
"May 24, 2018",default,Search_Top_Performing_Brand_Exact_Mobile,Mobile,0.00
"May 28, 2018",Answers Submission and Proceed,Search_India_Competition_BMM_Mobile,Mobile,0.00
"May 14, 2018",Iprospect Lead Conversion Code,Search_Bengaluru_Brand_Exact_Desktop,Desktop,4.00
"May 28, 2018",default,Search_India_Brand_Product_Exact_Mobile,Mobile,0.00
"May 15, 2018",PAN Detail Submission,Search_India_Generic_BMM_Desktop,Desktop,2.00
"May 16, 2018",Answers Submission and Proceed,RLSA_India_Brand_BMM_Mobile,Mobile,1.00
"May 26, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Exact_Desktop,Desktop,16.00
"May 26, 2018",PAN Detail Submission,Search_India_Competition_Exact_Mobile,Mobile,1.00
"May 13, 2018",default,Display_India_KCT_Large_Cap_Fund,Desktop,0.00
"May 25, 2018",Iprospect Lead Conversion Code,RLSA_India_Brand_BMM_Mobile,Mobile,12.00
"May 31, 2018",default,Search_India_Generic_Exact_Desktop,Desktop,0.00
"May 22, 2018",PAN Detail Submission,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,0.00
"May 31, 2018",PAN Detail Submission,Search_India_Brand_Product_BMM_Desktop,Desktop,3.00
"May 30, 2018",PAN Detail Submission,Search_India_Generic_BMM_Mobile,Tablet,1.00
"May 31, 2018",Answers Submission and Proceed,Search_India_Brand_BMM_Desktop,Desktop,24.00
"May 21, 2018",Iprospect Lead Conversion Code,Search_India_Generic_Exact_Mobile,Mobile,12.00
"May 18, 2018",Convonix Leads Campaign Dec-2016,Search_India_Generic_Exact_Desktop,Desktop,0.00
"May 27, 2018",PAN Detail Submission,Search_India_Brand_Product_BMM_Mobile,Mobile,10.00
"May 14, 2018",PAN Detail Submission,Search_India_Brand_BMM_Desktop,Desktop,9.00
"May 20, 2018",PAN Detail Submission,Search_India_Generic_BMM_Desktop,Desktop,0.00
"May 25, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Product_BMM_Desktop,Desktop,2.00
"May 24, 2018",default,Search_India_Competition_Exact_Desktop,Desktop,0.00
"May 21, 2018",default,Search_Top_Performing_Brand_BMM_Mobile,Mobile,0.00
"May 16, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Large_Cap_Fund,Desktop,2.00
"May 8, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 10, 2018",default,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,0.00
"May 23, 2018",PAN Detail Submission,Search_India_Generic_Exact_Mobile,Mobile,19.00
"May 24, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Exact_Desktop,Desktop,14.00
"May 16, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Generic,Mobile,6.00
"May 29, 2018",Convonix Leads Campaign Dec-2016,Search_India_Generic_BMM_Desktop,Desktop,0.00
"May 11, 2018",default,Search_Top_Performing_Brand_Exact_Desktop,Desktop,0.00
"May 18, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Mobile,Mobile,25.00
"May 28, 2018",Answers Submission and Proceed,Search_Bengaluru_Brand_Exact_Mobile,Mobile,2.00
"May 10, 2018",PAN Detail Submission,Search_India_Generic_BMM_Mobile,Mobile,0.00
"May 16, 2018",default,Search_Mumbai_Brand_Exact_Mobile,Tablet,0.00
"May 29, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,1.00
"May 30, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Desktop,Desktop,5.00
"May 24, 2018",PAN Detail Submission,RLSA_India_Generic_BMM_Desktop,Desktop,2.00
"May 17, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 23, 2018",Answers Submission and Proceed,Search_Top_Performing_Brand_Exact_Mobile,Mobile,3.00
"May 24, 2018",Answers Submission and Proceed,Search_Top_Performing_Brand_Exact_Desktop,Desktop,6.00
"May 24, 2018",Convonix Leads Campaign Dec-2016,Search_India_Generic_BMM_Mobile,Mobile,0.00
"May 23, 2018",Answers Submission and Proceed,RLSA_India_Brand_BMM_Desktop,Desktop,2.00
"May 21, 2018",default,Search_Top_Performing_Brand_Exact_Mobile,Tablet,0.00
"May 15, 2018",Answers Submission and Proceed,Display_India_KCT_Large_Cap_Fund,Mobile,1.00
"May 23, 2018",Answers Submission and Proceed,Search_India_Generic_BMM_Mobile,Mobile,11.00
"May 30, 2018",PAN Detail Submission,Search_India_Brand_BMM_Mobile,Mobile,23.00
"May 21, 2018",default,Search_India_Generic_BMM_Mobile,Tablet,0.00
"May 24, 2018",Convonix Leads Campaign Dec-2016,Display_India_KCT_Generic,Desktop,0.00
"May 28, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Exact_Desktop,Desktop,0.00
"May 23, 2018",PAN Detail Submission,Search_India_Competition_BMM_Desktop,Desktop,1.00
"May 18, 2018",Answers Submission and Proceed,Search_India_Brand_Exact_Mobile,Mobile,19.00
"May 8, 2018",Iprospect Lead Conversion Code,Search_India_Brand_BMM_Mobile,Mobile,13.00
"May 8, 2018",default,RLSA_India_Brand_BMM_Mobile,Mobile,0.00
"May 24, 2018",default,Search_India_Generic_BMM_Desktop,Desktop,0.00
"May 25, 2018",default,Search_India_Generic_BMM_Desktop,Desktop,0.00
"May 14, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 21, 2018",default,Search_India_Brand_Product_Exact_Mobile,Tablet,0.00
"May 18, 2018",Answers Submission and Proceed,Search_India_Brand_Product_BMM_Desktop,Desktop,4.00
"May 26, 2018",default,Search_Top_Performing_Brand_BMM_Mobile,Mobile,0.00
"May 14, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 23, 2018",default,Search_India_Generic_Exact_Mobile_Lumpsum,Tablet,0.00
"May 23, 2018",PAN Detail Submission,Search_India_Generic_Exact_Desktop,Desktop,7.00
"May 9, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Desktop,Desktop,3.00
"May 23, 2018",default,Search_India_Brand_Exact_Desktop,Desktop,0.00
"May 10, 2018",default,Display_India_KCT_Large_Cap_Fund,Tablet,0.00
"May 14, 2018",default,Search_India_Generic_BMM_Mobile_Lumpsum,Mobile,0.00
"May 29, 2018",default,Search_India_Generic_Exact_Mobile,Tablet,0.00
"May 30, 2018",PAN Detail Submission,RLSA_India_Generic_BMM_Desktop,Desktop,3.00
"May 19, 2018",default,Search_Mumbai_Brand_Exact_Mobile,Tablet,0.00
"May 31, 2018",Answers Submission and Proceed,Search_India_Brand_BMM_Mobile,Mobile,12.00
"May 31, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Exact_Desktop,Desktop,0.00
"May 21, 2018",default,Display_India_KCT_Generic,Mobile,0.00
"May 30, 2018",PAN Detail Submission,Display_India_Affinity,Mobile,1.00
"May 15, 2018",default,Search_India_Generic_BMM_Mobile,Mobile,0.00
"May 23, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Desktop,Desktop,7.00
"May 20, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Large_Cap_Fund,Mobile,0.00
"May 24, 2018",Iprospect Lead Conversion Code,RLSA_India_Brand_BMM_Mobile,Mobile,9.00
"May 27, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Exact_Desktop,Desktop,0.00
"May 21, 2018",default,RLSA_India_Brand_BMM_Desktop,Desktop,0.00
"May 15, 2018",Iprospect Lead Conversion Code,RLSA_India_Generic_BMM_Desktop,Desktop,3.00
"May 19, 2018",default,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 29, 2018",PAN Detail Submission,Search_India_Brand_BMM_Mobile,Tablet,1.00
"May 27, 2018",Convonix Leads Campaign Dec-2016,Search_Top_Performing_Brand_Exact_Desktop,Desktop,0.00
"May 17, 2018",default,Search_Top_Performing_Brand_BMM_Mobile,Tablet,0.00
"May 16, 2018",PAN Detail Submission,Search_Bengaluru_Brand_Exact_Mobile,Mobile,2.00
"May 17, 2018",Convonix Leads Campaign Dec-2016,Search_Mumbai_Brand_Exact_Desktop,Desktop,0.00
"May 8, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Exact_Mobile,Mobile,10.00
"May 20, 2018",Answers Submission and Proceed,RLSA_India_Brand_BMM_Mobile,Mobile,0.00
"May 30, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 18, 2018",Iprospect Lead Conversion Code,RLSA_India_Generic_BMM_Desktop,Desktop,2.00
"May 21, 2018",Convonix Leads Campaign Dec-2016,Search_Mumbai_Brand_Exact_Desktop,Desktop,0.00
"May 19, 2018",default,RLSA_India_Generic_BMM_Desktop,Desktop,0.00
"May 25, 2018",Convonix Leads Campaign Dec-2016,Search_India_Generic_BMM_Desktop,Desktop,0.00
"May 15, 2018",Answers Submission and Proceed,RLSA_India_Generic_BMM_Desktop,Desktop,1.00
"May 29, 2018",default,RLSA_India_Generic_BMM_Mobile,Tablet,0.00
"May 21, 2018",Conversion Code - Transaction,Search_Bengaluru_Brand_Exact_Desktop,Desktop,1.00
"May 15, 2018",PAN Detail Submission,Search_India_Generic_BMM_Mobile_Lumpsum,Mobile,0.00
"May 31, 2018",Iprospect Lead Conversion Code,Search_India_Generic_BMM_Desktop_Lumpsum,Desktop,1.00
"May 14, 2018",Iprospect Lead Conversion Code,Search_Top_Performing_Brand_Exact_Mobile,Tablet,1.00
"May 17, 2018",Convonix Leads Campaign Dec-2016,Search_India_Generic_BMM_Mobile,Mobile,0.00
"May 29, 2018",Convonix Leads Campaign Dec-2016,Search_Bengaluru_Brand_Exact_Mobile,Mobile,0.00
"May 28, 2018",default,Search_India_Competition_Exact_Desktop,Desktop,0.00
"May 18, 2018",PAN Detail Submission,Search_India_Generic_Exact_Mobile,Mobile,1.00
"May 18, 2018",PAN Detail Submission,RLSA_India_Generic_BMM_Desktop,Desktop,1.00
"May 28, 2018",default,Search_India_Brand_Product_Exact_Desktop,Desktop,0.00
"May 18, 2018",default,Search_India_Brand_Exact_Desktop,Desktop,0.00
"May 30, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Product_BMM_Desktop,Desktop,0.00
"May 18, 2018",PAN Detail Submission,Search_India_Brand_Exact_Mobile,Tablet,0.00
"May 14, 2018",default,Search_Top_Performing_Brand_Exact_Mobile,Mobile,0.00
"May 28, 2018",PAN Detail Submission,Search_India_Competition_Exact_Desktop,Desktop,0.00
"May 24, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Large_Cap_Fund,Desktop,1.00
"May 19, 2018",PAN Detail Submission,Search_India_Brand_Exact_Desktop,Desktop,14.00
"May 15, 2018",default,Display_India_KCT_Large_Cap_Fund,Tablet,0.00
"May 20, 2018",Answers Submission and Proceed,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 18, 2018",PAN Detail Submission,RLSA_India_Brand_BMM_Mobile,Mobile,2.00
"May 21, 2018",Answers Submission and Proceed,Search_India_Brand_Product_BMM_Desktop,Desktop,7.00
"May 21, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Desktop,Desktop,0.00
"May 19, 2018",default,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,0.00
"May 21, 2018",PAN Detail Submission,Search_India_Brand_Exact_Desktop,Desktop,26.00
"May 26, 2018",default,Search_India_Brand_Product_Exact_Mobile,Tablet,0.00
"May 22, 2018",default,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 30, 2018",PAN Detail Submission,Search_India_Generic_Exact_Desktop,Desktop,5.00
"May 22, 2018",PAN Detail Submission,Search_Bengaluru_Brand_Exact_Desktop,Desktop,3.00
"May 30, 2018",Iprospect Lead Conversion Code,Search_India_Competition_BMM_Desktop,Desktop,1.00
"May 21, 2018",default,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 16, 2018",Answers Submission and Proceed,Search_India_Generic_BMM_Mobile,Mobile,3.00
"May 30, 2018",Answers Submission and Proceed,Search_Mumbai_Brand_Exact_Mobile,Mobile,3.00
"May 19, 2018",Answers Submission and Proceed,Search_India_Brand_Exact_Mobile,Mobile,7.00
"May 27, 2018",default,Search_India_Brand_BMM_Mobile,Mobile,0.00
"May 22, 2018",default,Search_India_Competition_Exact_Desktop,Desktop,0.00
"May 20, 2018",default,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 28, 2018",PAN Detail Submission,Search_Top_Performing_Brand_BMM_Mobile,Mobile,2.00
"May 17, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Exact_Mobile,Mobile,0.00
"May 20, 2018",Iprospect Lead Conversion Code,Search_India_Brand_BMM_Desktop,Desktop,0.00
"May 31, 2018",Iprospect Lead Conversion Code,Search_India_Competition_BMM_Mobile,Mobile,1.00
"May 25, 2018",Convonix Leads Campaign Dec-2016,Search_India_Generic_BMM_Mobile,Mobile,0.00
"May 29, 2018",PAN Detail Submission,Search_India_Brand_Exact_Mobile,Mobile,23.00
"May 15, 2018",PAN Detail Submission,Display_India_KCT_Generic,Desktop,2.00
"May 22, 2018",PAN Detail Submission,Display_India_KCT_Generic,Mobile,1.00
"May 27, 2018",default,Display_India_KCT_Large_Cap_Fund,Tablet,0.00
"May 14, 2018",Iprospect Lead Conversion Code,Search_India_Brand_BMM_Desktop,Desktop,18.00
"May 17, 2018",Iprospect Lead Conversion Code,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,0.00
"May 25, 2018",Answers Submission and Proceed,Search_India_Generic_BMM_Desktop,Desktop,8.00
"May 22, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Product_BMM_Desktop,Desktop,0.00
"May 12, 2018",Answers Submission and Proceed,Search_Bengaluru_Brand_Exact_Desktop,Desktop,1.00
"May 10, 2018",Convonix Leads Campaign Dec-2016,Search_India_Brand_Exact_Mobile,Mobile,0.00
"May 31, 2018",default,Search_India_Brand_Product_Exact_Mobile,Mobile,0.00
"May 22, 2018",default,Display_India_KCT_Generic,Desktop,0.00
"May 15, 2018",Iprospect Lead Conversion Code,Display_India_KCT_Generic,Desktop,2.00
"May 15, 2018",default,Search_India_Generic_Exact_Mobile_Lumpsum,Mobile,0.00
"May 19, 2018",PAN Detail Submission,Search_India_Brand_BMM_Mobile,Mobile,15.00
"May 29, 2018",Iprospect Lead Conversion Code,Display_India_Affinity,Mobile,0.00
"May 30, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Product_BMM_Desktop,Desktop,7.00
"May 27, 2018",default,Search_India_Generic_BMM_Mobile,Tablet,0.00
"May 16, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Product_BMM_Mobile,Mobile,35.00
"May 26, 2018",default,RLSA_India_Generic_BMM_Mobile,Mobile,0.00
"May 27, 2018",Iprospect Lead Conversion Code,Search_India_Brand_Product_BMM_Desktop,Desktop,7.00
"May 21, 2018",PAN Detail Submission,Search_India_Brand_Product_BMM_Mobile,Mobile,9.00
"May 22, 2018",Answers Submission and Proceed,Search_India_Generic_Exact_Mobile,Mobile,8.00
"May 13, 2018",Iprospect Lead Conversion Code,Search_Top_Performing_Brand_Exact_Desktop,Desktop,0.00
"May 29, 2018",default,Search_India_Generic_BMM_Mobile_Lumpsum,Mobile,0.00
"May 17, 2018",PAN Detail Submission,Search_Top_Performing_Brand_Exact_Desktop,Desktop,6.00
"May 12, 2018",default,Search_India_Generic_BMM_Mobile_Lumpsum,Mobile,0.00
"May 14, 2018",Answers Submission and Proceed,Search_India_Generic_BMM_Desktop,Desktop,1.00
"May 29, 2018",default,Search_India_Competition_Exact_Mobile,Mobile,0.00
"May 28, 2018",Iprospect Lead Conversion Code,Search_Top_Performing_Brand_Exact_Mobile,Mobile,18.00
"May 17, 2018",default,Search_India_Brand_Product_BMM_Mobile,Mobile,0.00
"May 31, 2018",PAN Detail Submission,Search_Mumbai_Brand_Exact_Mobile,Mobile,1.00
"May 9, 2018",Convonix Leads Campaign Dec-2016,RLSA_India_Brand_BMM_Desktop,Desktop,0.00
